term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
HP:0006579,48,9,Prolonged neonatal jaundice,12342,8112,7.223018301038296e-9,0.12326670323452178,7.286859363614282e-4,0.0058823529411764705,<,44.788166997798
HP:0006682,1,9,Premature ventricular contraction,12342,8159,1,5.948627039394831,7.286859363614282e-4,1.2254901960784314e-4,>,3.9866682239054976
HP:0006688,0,1,Paroxysmal tachycardia,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0006699,2,7,Premature atrial contractions,12344,8158,1,2.3130128907558496,5.667557282811108e-4,2.4509803921568627e-4,>,1.9115968529421214
HP:0006704,0,19,Abnormal coronary artery morphology,12332,8160,0.08556512563463038,Inf,0.001538336976763015,0,<,16.493854689320276
HP:0006705,0,10,Abnormal atrioventricular valve morphology,12341,8160,1,Inf,8.096510404015869e-4,0,>,8.418703767346244
HP:0006707,0,16,Abnormality of the hepatic vasculature,12335,8160,0.4721123224627789,Inf,0.001295441664642539,0,<,13.526860514871734
HP:0006817,0,1,Aplasia/Hypoplasia of the cerebellar vermis,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0006824,4,9,Cranial nerve paralysis,12342,8156,1,1.4868457831787687,7.286859363614282e-4,4.901960784313725e-4,>,0.9378198934887143
HP:0006889,0,1,"Intellectual disability, borderline",12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0006919,2,1,"Abnormal aggressive, impulsive or violent behavior",12350,8158,1,0.3303010464616906,8.096510404015869e-5,2.4509803921568627e-4,>,0.9850436980878551
HP:0006934,27,7,Congenital nystagmus,12344,8133,0.0040453542686628135,0.17083016210577867,5.667557282811108e-4,0.0033088235294117647,<,21.79521561632912
HP:0006970,36,92,Periventricular leukomalacia,12259,8124,1,1.6935148498188743,0.0074487895716946,0.004411764705882353,>,8.746455844887937
HP:0007018,0,99,Attention deficit hyperactivity disorder,12252,8160,1.8229555112755695e-19,Inf,0.00801554529997571,0,<,87.17993757895998
HP:0007209,4,9,Facial paralysis,12342,8156,1,1.4868457831787687,7.286859363614282e-4,4.901960784313725e-4,>,0.9378198934887143
HP:0007269,1,0,Spinal muscular atrophy,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0007302,0,2,Bipolar affective disorder,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0007313,18,22,Cerebral degeneration,12329,8142,1,0.807164603889252,0.0017812322888834911,0.0022058823529411764,>,1.1344437686388722
HP:0007360,0,1,Aplasia/Hypoplasia of the cerebellum,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0007367,79,118,Atrophy/Degeneration affecting the central nervous system,12233,8081,1,0.9867015999970309,0.009553882276738725,0.009681372549019608,>,0.1042291985641327
HP:0007369,36,44,Atrophy/Degeneration affecting the cerebrum,12307,8124,1,0.8068199255487012,0.0035624645777669823,0.004411764705882353,>,1.7712870693568386
HP:0007378,1,2,Neoplasm of the gastrointestinal tract,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0007400,28,16,Irregular hyperpigmentation,12335,8132,1,0.37673827089899964,0.001295441664642539,0.003431372549019608,>,11.034830678794641
HP:0007430,2,5,Generalized edema,12346,8158,1,1.651911866947063,4.0482552020079345e-4,2.4509803921568627e-4,>,0.5945014853667042
HP:0007663,3,25,Reduced visual acuity,12326,8157,1,5.5141913515952865,0.002024127601003967,3.676470588235294e-4,>,11.350129010601524
HP:0007700,25,0,Ocular anterior segment dysgenesis,12351,8135,1.0932399826404068e-7,0,0,0.0030637254901960784,<,40.068179832374376
HP:0007957,0,6,Corneal opacity,12345,8160,1,Inf,4.8579062424095217e-4,0,>,4.229956425901743
HP:0007970,0,5,Congenital ptosis,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0008047,35,26,Abnormality of the vasculature of the eye,12325,8125,1,0.4897226231082878,0.002105092705044126,0.00428921568627451,>,8.952569993614977
HP:0008056,0,89,Aplasia/Hypoplasia affecting the eye,12262,8160,3.344346657239117e-17,Inf,0.0072058942595741235,0,<,78.12579670769844
HP:0008057,0,81,Aplasia/Hypoplasia affecting the fundus,12270,8160,1.9494772935111102e-15,Inf,0.006558173427252854,0,<,71.06336913427432
HP:0008058,0,81,Aplasia/Hypoplasia of the optic nerve,12270,8160,1.9494772935111102e-15,Inf,0.006558173427252854,0,<,71.06336913427432
HP:0008065,1,2,Aplasia/Hypoplasia of the skin,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0008069,0,36,Neoplasm of the skin,12315,8160,2.7391879924785866e-5,Inf,0.002914743745445713,0,<,30.472554501849913
HP:0008158,0,3,Hyperapobetalipoproteinemia,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0008207,4,17,Primary adrenal insufficiency,12334,8156,1,2.810213548244641,0.0013764067686826977,4.901960784313725e-4,>,4.568884750582286
HP:0008326,1,0,Reduced circulating vitamin B6 level,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0008373,5,11,Puberty and gonadal disorders,12340,8155,1,1.4538637187622312,8.906161444417456e-4,6.127450980392157e-4,>,0.850161162644218
HP:0008513,2,1,Bilateral conductive hearing impairment,12350,8158,1,0.3303010464616906,8.096510404015869e-5,2.4509803921568627e-4,>,0.9850436980878551
HP:0008551,2,0,Microtia,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0008609,20,0,Morphological abnormality of the middle ear,12351,8140,1.1059383519270607e-5,0,0,0.0024509803921568627,<,32.0481181832961
HP:0008619,62,59,Bilateral sensorineural hearing impairment,12292,8098,1,0.6269586137836529,0.004776941138369363,0.007598039215686274,>,7.731743337554515
HP:0008660,0,11,Renotubular dysgenesis,12340,8160,1,Inf,8.906161444417456e-4,0,>,9.401393730412332
HP:0008661,4,6,Urethral stenosis,12345,8156,1,0.9910073735650472,4.8579062424095217e-4,4.901960784313725e-4,>,1.9286549331065744e-16
HP:0008678,0,11,Renal hypoplasia/aplasia,12340,8160,1,Inf,8.906161444417456e-4,0,>,9.401393730412332
HP:0008736,0,7,Hypoplasia of penis,12344,8160,1,Inf,5.667557282811108e-4,0,>,5.313001936649556
HP:0008749,0,2,Laryngeal hypoplasia,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0008760,1,0,Violent behavior,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0008771,2,0,Aplasia/Hypoplasia of the ear,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0008772,2,0,Aplasia/Hypoplasia of the external ear,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0008940,9,0,Generalized lymphadenopathy,12351,8151,0.28309752399258264,0,0,0.0011029411764705882,<,14.415297574806047
HP:0009071,0,1,Inflammatory myopathy,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0009121,167,268,Abnormal axial skeleton morphology,12083,7993,1,1.0615871602449962,0.021698647882762528,0.020465686274509804,>,0.9281755406311897
HP:0009136,22,0,Duplication involving bones of the feet,12351,8138,1.745103785167386e-6,0,0,0.002696078431372549,<,35.2557568166987
HP:0009473,4,3,Joint contracture of the hand,12348,8156,1,0.4953927778346711,2.4289531212047608e-4,4.901960784313725e-4,>,1.3987053552325914
HP:0009763,24,31,Limb pain,12320,8136,1,0.8530140504862594,0.0025099182252449194,0.0029411764705882353,>,0.9384292374105436
HP:0009794,1,0,Branchial anomaly,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0009796,1,0,Branchial cyst,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0009797,20,0,Cholesteatoma,12351,8140,1.1059383519270607e-5,0,0,0.0024509803921568627,<,32.0481181832961
HP:0009806,0,9,Nephrogenic diabetes insipidus,12342,8160,1,Inf,7.286859363614282e-4,0,>,7.41031749834034
HP:0009810,4,3,Abnormality of upper limb joint,12348,8156,1,0.4953927778346711,2.4289531212047608e-4,4.901960784313725e-4,>,1.3987053552325914
HP:0009916,0,1,Anisocoria,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0009926,3,1,Epiphora,12350,8157,1,0.2201781856652502,8.096510404015869e-5,3.676470588235294e-4,>,2.0449635992310453
HP:0010051,1,1,Deviation of the hallux,12350,8159,1,0.6606794549006171,8.096510404015869e-5,1.2254901960784314e-4,>,-0
HP:0010280,7,2,Stomatitis,12349,8153,1,0.1886477686022006,1.6193020808031737e-4,8.57843137254902e-4,>,5.843032395108199
HP:0010286,0,10,Abnormal salivary gland morphology,12341,8160,1,Inf,8.096510404015869e-4,0,>,8.418703767346244
HP:0010296,11,19,Ankyloglossia,12332,8149,1,1.1414107640324918,0.001538336976763015,0.0013480392156862745,>,0.27710022811803153
HP:0010301,9,25,Spinal dysraphism,12326,8151,1,1.836848277467705,0.002024127601003967,0.0011029411764705882,>,3.70535964662056
HP:0010307,21,54,Stridor,12297,8139,1,1.7019040616162888,0.0043721156181685695,0.002573529411764706,>,5.432284112122859
HP:0010313,0,6,Breast hypertrophy,12345,8160,1,Inf,4.8579062424095217e-4,0,>,4.229956425901743
HP:0010316,0,10,Ebstein anomaly of the tricuspid valve,12341,8160,1,Inf,8.096510404015869e-4,0,>,8.418703767346244
HP:0010438,25,52,Abnormal ventricular septum morphology,12299,8135,1,1.375765300548566,0.004210185410088252,0.0030637254901960784,>,2.785738552133137
HP:0010442,46,0,Polydactyly,12351,8114,4.063091445493742e-16,0,0,0.005637254901960784,<,73.78761547141289
HP:0010450,0,24,Esophageal stenosis,12327,8160,0.007954527486521847,Inf,0.0019431624969638087,0,<,20.620584311301236
HP:0010451,0,30,Aplasia/Hypoplasia of the spleen,12321,8160,4.4980141153028945e-4,Inf,0.002428953121204761,0,<,25.610958602873126
HP:0010461,41,364,Abnormality of the male genitalia,11987,8119,3.8434911721202267e-38,6.012646912322174,0.029471297870617762,0.005024509803921569,<,161.88413830714293
HP:0010481,0,5,Urethral valve,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0010514,0,1,Hyperpituitarism,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010535,142,221,Sleep apnea,12130,8018,1,1.0287490373205284,0.01789328799287507,0.017401960784313726,>,0.3263200263302248
HP:0010549,23,121,Weakness due to upper motor neuron dysfunction,12230,8137,7.069164931469715e-7,3.500023358632234,0.009796777588859202,0.002818627450980392,<,36.82556940134236
HP:0010562,0,4,Keloids,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0010566,1,7,Hamartoma,12344,8159,1,4.626511984463838,5.667557282811108e-4,1.2254901960784314e-4,>,3.2157664584352528
HP:0010576,0,1,Intracranial cystic lesion,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010604,0,4,Cyst of the eyelid,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0010605,0,3,Chalazion,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0010606,3,4,Hordeolum,12347,8157,1,0.8808696928137578,3.2386041616063474e-4,3.676470588235294e-4,>,-3.857309866213148e-16
HP:0010607,3,4,Hordeolum externum,12347,8157,1,0.8808696928137578,3.2386041616063474e-4,3.676470588235294e-4,>,-3.857309866213148e-16
HP:0010614,0,36,Fibroma,12315,8160,2.7391879924785866e-5,Inf,0.002914743745445713,0,<,30.472554501849913
HP:0010628,4,9,Facial palsy,12342,8156,1,1.4868457831787687,7.286859363614282e-4,4.901960784313725e-4,>,0.9378198934887143
HP:0010677,5,4,Enuresis nocturna,12347,8155,1,0.5284201371939138,3.2386041616063474e-4,6.127450980392157e-4,>,1.2116252381188282
HP:0010701,3,14,Abnormal immunoglobulin level,12337,8157,1,3.085349336413202,0.0011335114565622216,3.676470588235294e-4,>,4.3566070162305515
HP:0010732,3,8,Nodular changes affecting the eyelids,12343,8157,1,1.7622457191485468,6.477208323212695e-4,3.676470588235294e-4,>,1.0606066554921862
HP:0010772,48,0,Anomalous pulmonary venous return,12351,8112,6.386615932325098e-17,0,0,0.0058823529411764705,<,77.0019586584917
HP:0010773,16,0,Partial anomalous pulmonary venous return,12351,8144,4.437766097987311e-4,0,0,0.00196078431372549,<,25.634384226455335
HP:0010783,11,9,Erythema,12342,8149,1,0.5402506433284682,7.286859363614282e-4,0.0013480392156862745,>,3.0164871651297553
HP:0010827,4,9,Abnormality of the seventh cranial nerve,12342,8156,1,1.4868457831787687,7.286859363614282e-4,4.901960784313725e-4,>,0.9378198934887143
HP:0010836,0,5,Abnormal circulating copper concentration,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0010864,4,1,"Intellectual disability, severe",12350,8156,1,0.1651084685691764,8.096510404015869e-5,4.901960784313725e-4,>,4.274942603241708
HP:0010865,9,44,Oppositional defiant disorder,12307,8151,0.6785983503248402,3.2377636160357044,0.0035624645777669823,0.0011029411764705882,<,12.896590660595532
HP:0010866,0,1,Abdominal wall defect,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010882,0,22,Pulmonary valve atresia,12329,8160,0.026453017572186287,Inf,0.0017812322888834911,0,<,18.533140977054508
HP:0010885,0,1,Avascular necrosis,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010927,10,48,Abnormal blood inorganic cation concentration,12303,8150,0.42936488771942455,3.1795390294971737,0.0038863249939276173,0.0012254901960784314,<,13.691735754178595
HP:0010929,28,117,Abnormal blood cation concentration,12234,8132,1.6265557572899846e-4,2.77736679764555,0.009472917172698566,0.003431372549019608,<,27.37796603791161
HP:0010930,18,64,Abnormal blood monovalent inorganic cation concentration,12287,8142,1,2.355995244976819,0.005181766658570156,0.0022058823529411764,<,12.137909648160154
HP:0010935,152,202,Abnormality of the upper urinary tract,12149,8008,1,0.8759826604957595,0.016354951016112056,0.018627450980392157,>,2.565347184768569
HP:0010936,63,372,Abnormality of the lower urinary tract,11979,8097,3.1094020324654704e-28,3.990982106224147,0.030119018702939034,0.007720588235294118,<,122.25233434633466
HP:0010944,9,13,Abnormal renal pelvis morphology,12338,8151,1,0.9542864862246233,0.001052546352522063,0.0011029411764705882,>,5.785964799319724e-16
HP:0010946,9,13,Dilatation of the renal pelvis,12338,8151,1,0.9542864862246233,0.001052546352522063,0.0011029411764705882,>,5.785964799319724e-16
HP:0010948,7,12,Abnormality of the fetal cardiovascular system,12339,8153,1,1.1327390301690008,9.715812484819043e-4,8.57843137254902e-4,>,-3.857309866213148e-16
HP:0010950,0,1,Abnormal fourth ventricle morphology,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010953,36,109,Noncommunicating hydrocephalus,12242,8124,0.18903188620280942,2.0092152185153433,0.008825196340377298,0.004411764705882353,<,15.116901587372
HP:0010957,0,5,Congenital posterior urethral valve,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0010972,11,38,Anemia of inadequate production,12313,8149,1,2.286197333623592,0.00307667395352603,0.0013480392156862745,>,7.578906437413369
HP:0010974,0,1,Abnormal myeloid leukocyte morphology,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0010978,600,626,Abnormality of immune system physiology,11725,7560,2.952473086458405e-8,0.672749465908176,0.05068415512913934,0.07352941176470588,<,42.34229806894268
HP:0010987,16,32,Abnormal cellular immune system morphology,12319,8144,1,1.3221672345669355,0.002590883329285078,0.00196078431372549,>,1.6783073893759348
HP:0010993,36,92,Abnormality of the cerebral subcortex,12259,8124,1,1.6935148498188743,0.0074487895716946,0.004411764705882353,>,8.746455844887937
HP:0011004,18,69,Abnormal systemic arterial morphology,12282,8142,0.2776909368425943,2.5410831364195676,0.00558659217877095,0.0022058823529411764,<,14.448795036091013
HP:0011006,51,22,Abnormal morphology of the musculature of the neck,12329,8109,2.628456146922033e-4,0.283738680780553,0.0017812322888834911,0.00625,<,26.54423891611216
HP:0011014,39,41,Abnormal glucose homeostasis,12310,8121,1,0.6935679478290432,0.003319569265646506,0.004779411764705883,>,3.844399508548627
HP:0011015,39,40,Abnormal blood glucose concentration,12311,8121,1,0.676598855261063,0.0032386041616063476,0.004779411764705883,>,4.284556357989691
HP:0011017,3,14,Abnormal cellular physiology,12337,8157,1,3.085349336413202,0.0011335114565622216,3.676470588235294e-4,>,4.3566070162305515
HP:0011024,702,1048,Abnormality of the gastrointestinal tract,11303,7458,1,0.9850340084818271,0.08485142903408631,0.08602941176470588,>,0.43424210437082716
HP:0011025,258,394,Abnormal cardiovascular system physiology,11957,7902,1,1.0092324779880495,0.031900250991822525,0.03161764705882353,>,0.1163719502292942
HP:0011028,98,98,Abnormality of blood circulation,12253,8062,1,0.657993575333768,0.007934580195935553,0.012009803921568628,>,9.53555489851915
HP:0011029,92,66,Internal hemorrhage,12285,8068,0.004352599929874791,0.4711479205219039,0.005343696866650474,0.011274509803921568,<,21.66804685585308
HP:0011030,0,5,Abnormal blood transition element cation concentration,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0011032,68,120,Abnormality of fluid regulation,12231,8092,1,1.1674797392550638,0.009715812484819043,0.008333333333333333,>,1.921092346873115
HP:0011036,14,11,Abnormality of renal excretion,12340,8146,1,0.5186795238241559,8.906161444417456e-4,0.001715686274509804,>,3.912112614183303
HP:0011042,18,64,Abnormal blood potassium concentration,12287,8142,1,2.355995244976819,0.005181766658570156,0.0022058823529411764,<,12.137909648160154
HP:0011061,9,9,Abnormality of dental structure,12342,8151,1,0.6604595368385839,7.286859363614282e-4,0.0011029411764705882,>,1.308216471824544
HP:0011079,0,4,Impacted tooth,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0011099,21,3,Spastic hemiparesis,12348,8139,0.002132657890245448,0.09417639916846192,2.4289531212047608e-4,0.002573529411764706,<,22.907357083544674
HP:0011104,6,32,Abnormality of blood volume homeostasis,12319,8154,1,3.529961147180216,0.002590883329285078,7.352941176470588e-4,>,10.508140295623257
HP:0011105,3,28,Hypervolemia,12323,8157,0.37499064662389364,6.176760330036511,0.0022670229131244433,3.676470588235294e-4,<,13.926960117656494
HP:0011106,3,4,Hypovolemia,12347,8157,1,0.8808696928137578,3.2386041616063474e-4,3.676470588235294e-4,>,-3.857309866213148e-16
HP:0011107,7,2,Recurrent aphthous stomatitis,12349,8153,1,0.1886477686022006,1.6193020808031737e-4,8.57843137254902e-4,>,5.843032395108199
HP:0011109,82,42,Chronic sinusitis,12309,8078,3.6563600285761515e-6,0.33615482534802305,0.003400534369686665,0.010049019607843138,<,33.97084604844066
HP:0011121,181,85,Abnormality of skin morphology,12266,7979,1.095848385711544e-17,0.3054998705313411,0.006882033843413488,0.02218137254901961,<,80.0640399699079
HP:0011122,154,178,Abnormality of skin physiology,12173,8006,1,0.7602036143930117,0.014411788519148247,0.018872549019607842,>,7.299471291818854
HP:0011123,151,176,Inflammatory abnormality of the skin,12175,8009,1,0.766755951192728,0.014249858311067929,0.018504901960784314,>,6.846110823309879
HP:0011138,3,9,Abnormality of skin adnexa morphology,12342,8157,1,1.9826751961934423,7.286859363614282e-4,3.676470588235294e-4,>,1.6615446727239922
HP:0011141,0,1,Age-related cataract,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0011171,120,69,Simple febrile seizure,12282,8040,6.699382600653154e-8,0.37642153676541884,0.00558659217877095,0.014705882352941176,<,40.91890273480396
HP:0011172,42,29,Complex febrile seizure,12322,8118,1,0.4549134023147589,0.002347988017164602,0.005147058823529412,>,11.413896220911957
HP:0011276,35,29,Vascular skin abnormality,12322,8125,1,0.5463850108021162,0.002347988017164602,0.00428921568627451,>,6.748880213044847
HP:0011277,138,173,Abnormality of the urinary system physiology,12178,8022,1,0.8258117695330335,0.014006962998947454,0.016911764705882352,>,3.9636602190049866
HP:0011280,1,12,Abnormality of urine calcium concentration,12339,8159,1,7.93535649735713,9.715812484819043e-4,1.2254901960784314e-4,>,6.749994985576457
HP:0011282,0,2,Abnormality of hindbrain morphology,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0011283,0,2,Abnormal metencephalon morphology,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0011297,49,4,Abnormal digit morphology,12347,8111,1.0376975547563375e-12,0.05363171805530888,3.2386041616063474e-4,0.006004901960784314,<,60.15875868531809
HP:0011328,4,13,Abnormality of fontanelles,12338,8156,1,2.1483226102157396,0.001052546352522063,4.901960784313725e-4,>,2.6427766695787533
HP:0011329,4,13,Abnormality of cranial sutures,12338,8156,1,2.1483226102157396,0.001052546352522063,4.901960784313725e-4,>,2.6427766695787533
HP:0011337,0,2,Abnormality of mouth size,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0011354,123,45,Generalized abnormality of skin,12306,8037,1.5228683879109468e-15,0.23895490657643803,0.0036434296818071412,0.015073529411764706,<,71.4923923724557
HP:0011355,33,34,Localized skin lesion,12317,8127,1,0.6798446993877025,0.0027528135373653955,0.004044117647058824,>,3.5035416852320584
HP:0011362,2,5,Abnormal hair quantity,12346,8158,1,1.651911866947063,4.0482552020079345e-4,2.4509803921568627e-4,>,0.5945014853667042
HP:0011368,2,4,Epidermal thickening,12347,8158,1,1.3214366562339042,3.2386041616063474e-4,2.4509803921568627e-4,>,-0
HP:0011389,150,107,Functional abnormality of the inner ear,12244,8010,1.8885065023391328e-6,0.4666729561268336,0.00866326613229698,0.01838235294117647,<,35.11856792078854
HP:0011400,76,92,Abnormal CNS myelination,12259,8084,1,0.7982793856981687,0.0074487895716946,0.009313725490196078,>,3.2440320410797585
HP:0011442,561,466,Abnormal central motor function,11885,7599,8.043002787774149e-20,0.5311090678726758,0.03772973848271395,0.06875,<,88.60136898181982
HP:0011443,55,126,Abnormality of coordination,12225,8105,1,1.5188092548911714,0.010201603109059995,0.006740196078431373,>,8.103119560485547
HP:0011446,97,148,Abnormality of higher mental function,12203,8063,1,1.0081378743519425,0.011982835397943486,0.011887254901960784,>,-7.714619732426295e-16
HP:0011450,3,3,Unusual CNS infection,12348,8157,1,0.6606245021064993,2.4289531212047608e-4,3.676470588235294e-4,>,0.6501142211055766
HP:0011452,14,6,Functional abnormality of the middle ear,12345,8146,1,0.28281697721310917,4.8579062424095217e-4,0.001715686274509804,>,8.019318469052688
HP:0011458,385,752,Abdominal symptom,11599,7775,0.028691424360769335,1.3092757119128484,0.06088575823819933,0.04718137254901961,<,18.39203342294124
HP:0011495,1,34,Abnormal corneal epithelium morphology,12317,8159,7.69181451224679e-4,22.5207108510085,0.0027528135373653955,1.2254901960784314e-4,<,24.678926647945897
HP:0011514,2,20,Abnormality of binocular vision,12331,8158,1,6.616742327150021,0.0016193020808031738,2.4509803921568627e-4,>,9.854811827174323
HP:0011545,20,24,Abnormal connection of the cardiac segments,12327,8140,1,0.7924248759629737,0.0019431624969638087,0.0024509803921568627,>,1.4072188123306864
HP:0011546,3,0,Abnormal atrioventricular connection,12351,8157,1,0,0,3.676470588235294e-4,>,4.803944748833231
HP:0011553,3,0,Discordant atrioventricular connection,12351,8157,1,0,0,3.676470588235294e-4,>,4.803944748833231
HP:0011563,17,24,Abnormal ventriculoarterial connection,12327,8143,1,0.9325907325175078,0.0019431624969638087,0.0020833333333333333,>,0.23473753089099522
HP:0011570,37,1,Congenital mitral stenosis,12350,8123,3.9005843959185986e-11,0.017796859901403905,8.096510404015869e-5,0.0045343137254901964,<,53.85852314253289
HP:0011581,0,42,Double outlet left ventricle,12309,8160,7.43234379736889e-7,Inf,0.003400534369686665,0,<,36.738538696441076
HP:0011587,8,2,Abnormal branching pattern of the aortic arch,12349,8152,1,0.16504107581073366,1.6193020808031737e-4,9.80392156862745e-4,>,6.970821422703039
HP:0011590,0,1,Double aortic arch,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0011603,34,78,Congenital malformation of the great arteries,12273,8126,1,1.5189134047123218,0.006315278115132378,0.004166666666666667,>,5.498727438890095
HP:0011611,0,1,Interrupted aortic arch,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0011626,16,0,Scimitar anomaly,12351,8144,4.437766097987311e-4,0,0,0.00196078431372549,<,25.634384226455335
HP:0011675,59,187,Arrhythmia,12164,8101,2.0371116122696852e-4,2.1107435369002343,0.015140474455509676,0.007230392156862745,<,26.98698256108132
HP:0011702,6,2,Abnormal electrophysiology of sinoatrial node origin,12349,8154,1,0.2201150381561775,1.6193020808031737e-4,7.352941176470588e-4,>,4.72924368140076
HP:0011703,6,1,Sinus tachycardia,12350,8154,1,0.1100609157474581,8.096510404015869e-5,7.352941176470588e-4,>,6.952716305774541
HP:0011704,0,1,Sick sinus syndrome,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0011706,0,7,Second degree atrioventricular block,12344,8160,1,Inf,5.667557282811108e-4,0,>,5.313001936649556
HP:0011710,0,2,Bundle branch block,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0011712,0,2,Right bundle branch block,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0011718,48,0,Abnormality of the pulmonary veins,12351,8112,6.386615932325098e-17,0,0,0.0058823529411764705,<,77.0019586584917
HP:0011726,7,12,Persistent fetal circulation,12339,8153,1,1.1327390301690008,9.715812484819043e-4,8.57843137254902e-4,>,-3.857309866213148e-16
HP:0011729,4,28,Abnormality of joint mobility,12323,8156,1,4.632691388680238,0.0022670229131244433,4.901960784313725e-4,<,12.016661499921701
HP:0011733,4,17,Abnormality of adrenal physiology,12334,8156,1,2.810213548244641,0.0013764067686826977,4.901960784313725e-4,>,4.568884750582286
HP:0011747,0,123,Abnormality of the anterior pituitary,12228,8160,8.953502104471988e-25,Inf,0.009958707796939519,0,<,108.41507009864725
HP:0011767,1,24,Abnormality of the parathyroid physiology,12327,8159,0.11650233013671775,15.884336791026973,0.0019431624969638087,1.2254901960784314e-4,<,15.957703412053055
HP:0011792,1,43,Neoplasm by histology,12308,8159,8.866893053062912e-6,28.502744555119367,0.0034814994737268237,1.2254901960784314e-4,<,32.43195597752297
HP:0011793,77,113,Neoplasm by anatomical site,12238,8083,1,0.9692653442930896,0.009149056756537932,0.009436274509803921,>,0.3367840161042061
HP:0011799,20,22,Abnormality of facial soft tissue,12329,8140,1,0.7262810406105991,0.0017812322888834911,0.0024509803921568627,>,1.8530056064659377
HP:0011804,178,205,Abnormal muscle physiology,12146,7982,1,0.756877004074183,0.01659784632823253,0.021813725490196077,>,8.31631634015555
HP:0011805,73,196,Abnormal skeletal muscle morphology,12155,8087,0.01592395683415967,1.7862949462864282,0.015869160391871105,0.008946078431372548,<,19.414837892148583
HP:0011815,0,56,Cephalocele,12295,8160,6.874906680729238e-10,Inf,0.004534045826248887,0,<,48.873974628854846
HP:0011821,114,60,Abnormality of facial skeleton,12291,8046,8.876275304596343e-9,0.3445572805710872,0.004857906242409522,0.013970588235294118,<,44.43011880374817
HP:0011830,7,10,Abnormal oral mucosa morphology,12341,8153,1,0.9437850570693649,8.096510404015869e-4,8.57843137254902e-4,>,-3.857309866213148e-16
HP:0011842,287,342,Abnormality of skeletal morphology,12009,7873,1,0.7812474382686624,0.02769006558173427,0.03517156862745098,>,10.397016440586562
HP:0011843,28,67,Abnormality of musculoskeletal physiology,12284,8132,1,1.5840345873510924,0.005424661970690632,0.003431372549019608,>,5.369730587173331
HP:0011844,52,7,Abnormal appendicular skeleton morphology,12344,8108,1.7174905281770056e-11,0.08843312987615275,5.667557282811108e-4,0.006372549019607843,<,55.283464456195595
