bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
22.9,HP:0000733,0,4,Stereotypy,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0000769,0,8,Abnormality of the breast,1285,1186,1,Inf,0.006187161639597835,0,<,8.359291797377026
22.9,HP:0000805,28,1,Enuresis,1292,1158,8.889001959118408e-6,0.032034357774124306,7.733952049497294e-4,0.023608768971332208,<,30.805818084858277
22.9,HP:0000818,29,41,Abnormality of the endocrine system,1252,1157,1,1.3063739594685588,0.0317092034029389,0.024451939291736932,>,1.9172584452264538
22.9,HP:0000820,18,35,Abnormality of the thyroid gland,1258,1168,1,1.8049112749029546,0.027068832173240527,0.01517706576728499,>,5.174377638047055
22.9,HP:0000821,13,32,Hypothyroidism,1261,1173,1,2.2889108841014187,0.02474864655839134,0.010961214165261383,<,7.933556738889185
22.9,HP:0000823,11,0,Delayed puberty,1293,1175,0.1311132327137563,0,0,0.00927487352445194,<,14.130643990769693
22.9,HP:0000834,0,1,Abnormality of the adrenal glands,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0000846,0,1,Adrenal insufficiency,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0000864,0,5,Abnormality of the hypothalamus-pituitary axis,1288,1186,1,Inf,0.0038669760247486465,0,>,4.791301647256563
22.9,HP:0000872,5,0,Hashimoto thyroiditis,1293,1181,1,0,0,0.0042158516020236085,<,6.411490864307746
22.9,HP:0000924,30,84,Abnormality of the skeletal system,1209,1156,8.487659217794942e-4,2.6763947229384977,0.06496519721577726,0.025295109612141653,<,22.88607835579828
22.9,HP:0000925,22,0,Abnormality of the vertebral column,1293,1164,3.643921081171044e-5,0,0,0.01854974704890388,<,28.35495424213738
22.9,HP:0000929,6,34,Abnormal skull morphology,1259,1180,0.007834543035420725,5.308070888101573,0.026295436968290797,0.00505902192242833,<,19.02517541055132
22.9,HP:0000939,0,40,Osteoporosis,1253,1186,1.6929892121511729e-9,Inf,0.030935808197989172,0,<,45.68661332947923
22.9,HP:0000951,6,31,Abnormality of the skin,1262,1180,0.037197140785556804,4.828274962476832,0.02397525135344161,0.00505902192242833,<,16.31919185867523
22.9,HP:0000969,0,11,Edema,1282,1186,0.4715017273463751,Inf,0.008507347254447023,0,<,11.90729694007211
22.9,HP:0000988,3,2,Skin rash,1291,1183,1,0.6110216592064501,0.0015467904098994587,0.002529510961214165,>,0.6829337642178094
22.9,HP:0000989,0,5,Pruritus,1288,1186,1,Inf,0.0038669760247486465,0,>,4.791301647256563
22.9,HP:0001098,0,76,Abnormal fundus morphology,1217,1186,5.459028726062625e-20,Inf,0.05877803557617943,0,<,87.65276857404164
22.9,HP:0001250,3,37,Seizure,1256,1183,2.2800564221902152e-5,11.61235750649172,0.028615622583139984,0.002529510961214165,<,29.169447715854563
22.9,HP:0001257,0,2,Spasticity,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001260,0,1,Dysarthria,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001262,1,1,Excessive daytime somnolence,1292,1185,1,0.9172224672974018,7.733952049497294e-4,8.431703204047217e-4,>,-0
22.9,HP:0001264,0,2,Spastic diplegia,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001276,0,2,Hypertonia,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001279,30,0,Syncope,1293,1156,9.12927659811894e-8,0,0,0.025295109612141653,<,38.75948463053608
22.9,HP:0001288,28,8,Gait disturbance,1285,1158,0.13547498646821587,0.25758568268779436,0.006187161639597835,0.023608768971332208,<,14.07379362730631
22.9,HP:0001317,0,1,Abnormal cerebellum morphology,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001334,58,0,Communicating hydrocephalus,1293,1128,5.69777632294434e-17,0,0,0.048903878583473864,<,75.57840850780174
22.9,HP:0001336,1,0,Myoclonus,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0001337,0,5,Tremor,1288,1186,1,Inf,0.0038669760247486465,0,>,4.791301647256563
22.9,HP:0001367,1,0,Abnormal joint morphology,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0001369,1,0,Arthritis,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0001370,1,0,Rheumatoid arthritis,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0001392,0,31,Abnormality of the liver,1262,1186,6.912214170670458e-7,Inf,0.02397525135344161,0,<,35.24276134842948
22.9,HP:0001507,68,62,Growth abnormality,1231,1118,1,0.8281342047632729,0.04795050270688322,0.05733558178752108,>,1.9715516479034474
22.9,HP:0001510,11,0,Growth delay,1293,1175,0.1311132327137563,0,0,0.00927487352445194,<,14.130643990769693
22.9,HP:0001513,35,34,Obesity,1259,1151,1,0.8881403895519534,0.026295436968290797,0.02951096121416526,>,0.8089002175262504
22.9,HP:0001574,6,31,Abnormality of the integument,1262,1180,0.037197140785556804,4.828274962476832,0.02397525135344161,0.00505902192242833,<,16.31919185867523
22.9,HP:0001626,273,241,Abnormality of the cardiovascular system,1052,913,1,0.7662312610192409,0.18638824439288476,0.23018549747048903,<,8.517031399358094
22.9,HP:0001627,179,176,Abnormal heart morphology,1117,1007,1,0.8864567823427454,0.13611755607115236,0.15092748735244518,>,2.0804594215687735
22.9,HP:0001631,0,2,Atrial septal defect,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001635,17,16,Congestive heart failure,1277,1169,1,0.8616311105421244,0.01237432327919567,0.01433389544688027,>,0.5528002201265925
22.9,HP:0001636,93,0,Tetralogy of Fallot,1293,1093,1.0531671062954465e-28,0,0,0.07841483979763912,<,122.5112409474474
22.9,HP:0001637,28,0,Abnormal myocardium morphology,1293,1158,4.0917005527572023e-7,0,0,0.023608768971332208,<,36.15361472144231
22.9,HP:0001638,28,0,Cardiomyopathy,1293,1158,4.0917005527572023e-7,0,0,0.023608768971332208,<,36.15361472144231
22.9,HP:0001641,47,0,Abnormal pulmonary valve morphology,1293,1139,2.4589169197610254e-13,0,0,0.03962900505902192,<,61.038254671186344
22.9,HP:0001649,0,29,Tachycardia,1264,1186,2.6292510155550724e-6,Inf,0.02242846094354215,0,<,32.92190189117352
22.9,HP:0001654,47,0,Abnormal heart valve morphology,1293,1139,2.4589169197610254e-13,0,0,0.03962900505902192,<,61.038254671186344
22.9,HP:0001662,2,0,Bradycardia,1293,1184,1,0,0,0.0016863406408094434,>,2.5622991577339977
22.9,HP:0001671,0,2,Abnormal cardiac septum morphology,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001678,6,0,Atrioventricular block,1293,1180,1,0,0,0.00505902192242833,<,7.6960900550260964
22.9,HP:0001679,13,0,Abnormal aortic morphology,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0001684,0,1,Secundum atrial septal defect,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001710,93,0,Conotruncal defect,1293,1093,1.0531671062954465e-28,0,0,0.07841483979763912,<,122.5112409474474
22.9,HP:0001739,7,0,Abnormal nasopharynx morphology,1293,1179,1,0,0,0.005902192242833052,<,8.981458491246784
22.9,HP:0001742,0,4,Nasal congestion,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0001760,0,1,Abnormal foot morphology,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001780,0,1,Abnormality of toe,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001822,0,1,Hallux valgus,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001824,11,14,Weight loss,1279,1175,1,1.1691631514179321,0.01082753286929621,0.00927487352445194,>,0.30060116453619834
22.9,HP:0001844,0,1,Abnormality of the hallux,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0001871,23,9,Abnormality of blood and blood-forming tissues,1284,1163,1,0.3545690280473902,0.0069605568445475635,0.0193929173693086,<,8.611127202936506
22.9,HP:0001877,23,2,Abnormal erythrocyte morphology,1291,1163,0.0023809328801015976,0.07841402162611438,0.0015467904098994587,0.0193929173693086,<,21.094241482285586
22.9,HP:0001881,0,3,Abnormal leukocyte morphology,1290,1186,1,Inf,0.002320185614849188,0,>,2.4006466634834833
22.9,HP:0001882,0,2,Leukopenia,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001892,0,4,Abnormal bleeding,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0001903,23,2,Anemia,1291,1163,0.0023809328801015976,0.07841402162611438,0.0015467904098994587,0.0193929173693086,<,21.094241482285586
22.9,HP:0001919,39,0,Acute kidney injury,1293,1147,1.0446992142649924e-10,0,0,0.03288364249578415,<,50.52526502026414
22.9,HP:0001939,18,100,Abnormality of metabolism/homeostasis,1193,1168,1.858116464743621e-11,5.435788393904429,0.07733952049497293,0.01517706576728499,<,53.52493836603868
22.9,HP:0001941,5,7,Acidosis,1286,1181,1,1.285560725311044,0.005413766434648105,0.0042158516020236085,>,0.43967506152275376
22.9,HP:0001943,0,4,Hypoglycemia,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0001945,0,2,Fever,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0001961,0,170,Hypoplastic heart,1123,1186,1.624857046913485e-48,Inf,0.131477184841454,0,<,201.75796945949608
22.9,HP:0001974,0,1,Leukocytosis,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002011,128,7,Morphological central nervous system abnormality,1286,1058,2.714304625569367e-31,0.04502975993772649,0.005413766434648105,0.10792580101180438,<,132.86659574534974
22.9,HP:0002012,59,31,Abnormality of the abdominal organs,1262,1127,0.34709387610208314,0.46935444548421656,0.02397525135344161,0.049747048903878585,<,12.439442287205795
22.9,HP:0002014,29,11,Diarrhea,1282,1157,0.9238946090890224,0.34246536710250713,0.008507347254447023,0.024451939291736932,<,10.738740360467961
22.9,HP:0002015,1,0,Dysphagia,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0002017,27,2,Nausea and vomiting,1291,1159,1.7281262206533533e-4,0.06652718114874866,0.0015467904098994587,0.022765598650927487,<,25.650928253541164
22.9,HP:0002018,1,1,Nausea,1292,1185,1,0.9172224672974018,7.733952049497294e-4,8.431703204047217e-4,>,-0
22.9,HP:0002019,10,31,Constipation,1262,1176,1,2.887386877161178,0.02397525135344161,0.008431703204047217,<,10.429314369827027
22.9,HP:0002020,17,52,Gastroesophageal reflux,1241,1169,0.03353920050586361,2.8804579855687122,0.04021655065738593,0.01433389544688027,<,16.499019269111177
22.9,HP:0002024,10,0,Malabsorption,1293,1176,0.2752708941924009,0,0,0.008431703204047217,<,12.842188918002448
22.9,HP:0002027,9,1,Abdominal pain,1292,1177,1,0.10129140980348597,7.733952049497294e-4,0.007588532883642495,<,8.2129441236912
22.9,HP:0002031,1,0,Abnormal esophagus morphology,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0002034,13,0,Abnormal rectum morphology,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0002035,13,0,Rectal prolapse,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0002086,63,154,Abnormality of the respiratory system,1139,1123,1.7990193256856801e-6,2.4093001541786565,0.11910286156225831,0.05311973018549747,<,33.58108677768124
22.9,HP:0002087,13,22,Abnormality of the upper respiratory tract,1271,1173,1,1.5615421249747978,0.017014694508894045,0.010961214165261383,>,2.5197496019444556
22.9,HP:0002088,12,14,Abnormal lung morphology,1279,1174,1,1.0708860963604783,0.01082753286929621,0.01011804384485666,>,3.857309866213149e-16
22.9,HP:0002093,0,2,Respiratory insufficiency,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0002094,22,64,Dyspnea,1229,1164,0.01024798298691766,2.75437564875332,0.04949729311678268,0.01854974704890388,<,18.558676509536696
22.9,HP:0002098,11,32,Respiratory distress,1261,1175,1,2.7094810330054946,0.02474864655839134,0.00927487352445194,<,9.979276550964851
22.9,HP:0002104,0,24,Apnea,1269,1186,7.443765504849807e-5,Inf,0.018561484918793503,0,<,27.114059358794837
22.9,HP:0002105,8,0,Hemoptysis,1293,1178,1,0,0,0.006745362563237774,<,10.267597136533537
22.9,HP:0002118,128,0,Abnormal cerebral ventricle morphology,1293,1058,1.0607625168082716e-40,0,0,0.10792580101180438,<,170.49875743226286
22.9,HP:0002150,0,23,Hypercalciuria,1270,1186,1.4540631810497872e-4,Inf,0.017788089713843776,0,<,25.95089698201988
22.9,HP:0002167,0,1,Neurological speech impairment,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002239,0,4,Gastrointestinal hemorrhage,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0002242,64,1,Abnormal intestine morphology,1292,1122,2.0410502926333076e-17,0.013585380929022188,7.733952049497294e-4,0.05396290050590219,<,77.36181526808967
22.9,HP:0002249,0,4,Melena,1289,1186,1,Inf,0.0030935808197989174,0,>,3.597207336828796
22.9,HP:0002250,13,0,Abnormal large intestine morphology,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0002257,10,0,Chronic rhinitis,1293,1176,0.2752708941924009,0,0,0.008431703204047217,<,12.842188918002448
22.9,HP:0002308,0,1,Arnold-Chiari malformation,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002311,0,1,Incoordination,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002315,42,13,Headache,1280,1144,0.007093245634223258,0.2767684226559746,0.010054137664346482,0.03541315345699832,<,19.197850094813802
22.9,HP:0002360,31,39,Sleep disturbance,1254,1155,1,1.1586743066173462,0.030162412993039442,0.026138279932546374,>,0.8090624624028839
22.9,HP:0002373,0,37,Febrile seizure (within the age range of 3 months to 6 years),1256,1186,1.256812739919693e-8,Inf,0.028615622583139984,0,<,42.20414779507869
22.9,HP:0002438,0,1,Cerebellar malformation,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002445,0,12,Tetraplegia,1281,1186,0.2392366687835013,Inf,0.009280742459396751,0,<,13.08591910648263
22.9,HP:0002493,0,14,Upper motor neuron dysfunction,1279,1186,0.06178570568311235,Inf,0.01082753286929621,0,<,15.437678047253716
22.9,HP:0002527,1,8,Falls,1285,1185,1,7.372982267716399,0.006187161639597835,8.431703204047217e-4,<,5.579038015274753
22.9,HP:0002578,0,1,Gastroparesis,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002579,19,1,Gastrointestinal dysmotility,1292,1167,0.004679673189402227,0.04756987072830768,7.733952049497294e-4,0.016020236087689713,<,19.920367993902293
22.9,HP:0002580,22,0,Volvulus,1293,1164,3.643921081171044e-5,0,0,0.01854974704890388,<,28.35495424213738
22.9,HP:0002585,59,0,Abnormality of the peritoneum,1293,1127,2.6547260191165426e-17,0,0,0.049747048903878585,<,76.9051512669794
22.9,HP:0002586,59,0,Peritonitis,1293,1127,2.6547260191165426e-17,0,0,0.049747048903878585,<,76.9051512669794
22.9,HP:0002590,19,1,Paralytic ileus,1292,1167,0.004679673189402227,0.04756987072830768,7.733952049497294e-4,0.016020236087689713,<,19.920367993902293
22.9,HP:0002591,4,9,Polyphagia,1284,1182,1,2.0706122136167107,0.0069605568445475635,0.003372681281618887,>,2.2653277024778773
22.9,HP:0002595,19,1,Ileus,1292,1167,0.004679673189402227,0.04756987072830768,7.733952049497294e-4,0.016020236087689713,<,19.920367993902293
22.9,HP:0002597,130,7,Abnormality of the vasculature,1286,1056,6.254525336732924e-32,0.04425331455014448,0.005413766434648105,0.10961214165261383,<,135.416452667879
22.9,HP:0002615,2,0,Hypotension,1293,1184,1,0,0,0.0016863406408094434,>,2.5622991577339977
22.9,HP:0002621,13,0,Atherosclerosis,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0002624,2,2,Abnormal venous morphology,1291,1184,1,0.9171581988470222,0.0015467904098994587,0.0016863406408094434,>,1.9286549331065744e-16
22.9,HP:0002634,13,0,Arteriosclerosis,1293,1173,0.029705590104942916,0,0,0.010961214165261383,<,16.709877356096055
22.9,HP:0002664,8,0,Neoplasm,1293,1178,1,0,0,0.006745362563237774,<,10.267597136533537
22.9,HP:0002715,88,85,Abnormality of the immune system,1208,1098,1,0.878000927247787,0.065738592420727,0.07419898819561552,>,1.4639722281204797
22.9,HP:0002719,0,6,Recurrent infections,1287,1186,1,Inf,0.004640371229698376,0,<,5.982975035442525
22.9,HP:0002793,22,88,Abnormal pattern of respiration,1205,1164,4.346623679639404e-7,3.8616491764348027,0.06805877803557618,0.01854974704890388,<,36.04862192599553
22.9,HP:0002795,30,99,Abnormal respiratory system physiology,1194,1156,2.6837536963733893e-6,3.1937160362394597,0.0765661252900232,0.025295109612141653,<,32.8862594701082
22.9,HP:0002813,0,1,Abnormality of limb bone morphology,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002814,0,1,Abnormality of the lower limb,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002841,0,6,Recurrent fungal infections,1287,1186,1,Inf,0.004640371229698376,0,<,5.982975035442525
22.9,HP:0002900,4,1,Hypokalemia,1292,1182,1,0.22885730008474017,7.733952049497294e-4,0.003372681281618887,>,2.796788904658926
22.9,HP:0002901,0,1,Hypocalcemia,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0002917,1,0,Hypomagnesemia,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0002921,128,0,Abnormality of the cerebrospinal fluid,1293,1058,1.0607625168082716e-40,0,0,0.10792580101180438,<,170.49875743226286
22.9,HP:0002926,13,32,Abnormality of thyroid physiology,1261,1173,1,2.2889108841014187,0.02474864655839134,0.010961214165261383,<,7.933556738889185
22.9,HP:0002960,5,0,Autoimmunity,1293,1181,1,0,0,0.0042158516020236085,<,6.411490864307746
22.9,HP:0002977,0,1,Aplasia/Hypoplasia involving the central nervous system,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0003011,0,3,Abnormality of the musculature,1290,1186,1,Inf,0.002320185614849188,0,>,2.4006466634834833
22.9,HP:0003074,3,3,Hyperglycemia,1290,1183,1,0.9170938306112506,0.002320185614849188,0.002529510961214165,>,1.9286549331065744e-16
22.9,HP:0003110,0,27,Abnormality of urine homeostasis,1266,1186,1.0006887728538981e-05,Inf,0.02088167053364269,0,<,30.600033983405293
22.9,HP:0003111,5,2,Abnormal blood ion concentration,1291,1181,1,0.3660579102071608,0.0015467904098994587,0.0042158516020236085,>,2.2745569805467936
22.9,HP:0003119,0,2,Abnormal circulating lipid concentration,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0003193,1,1,Allergic rhinitis,1292,1185,1,0.9172224672974018,7.733952049497294e-4,8.431703204047217e-4,>,-0
22.9,HP:0003330,0,40,Abnormal bone structure,1253,1186,1.6929892121511729e-9,Inf,0.030935808197989172,0,<,45.68661332947923
22.9,HP:0003418,22,0,Back pain,1293,1164,3.643921081171044e-5,0,0,0.01854974704890388,<,28.35495424213738
22.9,HP:0003419,21,0,Low back pain,1293,1165,7.688204306882731e-5,0,0,0.01770657672849916,<,27.0579304293838
22.9,HP:0003549,0,3,Abnormality of connective tissue,1290,1186,1,Inf,0.002320185614849188,0,>,2.4006466634834833
22.9,HP:0003808,0,2,Abnormal muscle tone,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0004305,1,9,Involuntary movements,1284,1185,1,8.300929600090743,0.0069605568445475635,8.431703204047217e-4,<,6.600399028773846
22.9,HP:0004308,0,29,Ventricular arrhythmia,1264,1186,2.6292510155550724e-6,Inf,0.02242846094354215,0,<,32.92190189117352
22.9,HP:0004319,0,1,Decreased circulating aldosterone level,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0004323,57,62,Abnormality of body weight,1231,1129,1,0.9975923717058304,0.04795050270688322,0.048060708263069137,>,3.857309866213149e-16
22.9,HP:0004324,35,34,Increased body weight,1259,1151,1,0.8881403895519534,0.026295436968290797,0.02951096121416526,>,0.8089002175262504
22.9,HP:0004325,22,28,Decreased body weight,1265,1164,1,1.1710351933754144,0.02165506573859242,0.01854974704890388,>,0.6997006030169138
22.9,HP:0004328,4,4,Abnormal anterior eye segment morphology,1289,1182,1,0.9170293623576171,0.0030935808197989174,0.003372681281618887,>,-0
22.9,HP:0004329,0,76,Abnormal posterior eye segment morphology,1217,1186,5.459028726062625e-20,Inf,0.05877803557617943,0,<,87.65276857404164
22.9,HP:0004348,0,40,Abnormality of bone mineral density,1253,1186,1.6929892121511729e-9,Inf,0.030935808197989172,0,<,45.68661332947923
22.9,HP:0004349,0,40,Reduced bone mineral density,1253,1186,1.6929892121511729e-9,Inf,0.030935808197989172,0,<,45.68661332947923
22.9,HP:0004360,5,7,Abnormality of acid-base homeostasis,1286,1181,1,1.285560725311044,0.005413766434648105,0.0042158516020236085,>,0.43967506152275376
22.9,HP:0004363,0,1,Abnormal circulating calcium concentration,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0004370,0,2,Abnormality of temperature regulation,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0004372,1,1,Reduced consciousness/confusion,1292,1185,1,0.9172224672974018,7.733952049497294e-4,8.431703204047217e-4,>,-0
22.9,HP:0004383,0,170,Hypoplastic left heart,1123,1186,1.624857046913485e-48,Inf,0.131477184841454,0,<,201.75796945949608
22.9,HP:0004386,1,0,Gastrointestinal inflammation,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0004395,0,14,Malnutrition,1279,1186,0.06178570568311235,Inf,0.01082753286929621,0,<,15.437678047253716
22.9,HP:0004414,12,0,Abnormality of the pulmonary artery,1293,1174,0.06242222384062517,0,0,0.01011804384485666,<,15.419873145783498
22.9,HP:0004755,0,21,Supraventricular tachycardia,1272,1186,5.555675393386572e-4,Inf,0.016241299303944315,0,<,23.62228264101083
22.9,HP:0004789,10,0,Lactose intolerance,1293,1176,0.2752708941924009,0,0,0.008431703204047217,<,12.842188918002448
22.9,HP:0004796,19,1,Gastrointestinal obstruction,1292,1167,0.004679673189402227,0.04756987072830768,7.733952049497294e-4,0.016020236087689713,<,19.920367993902293
22.9,HP:0004921,1,0,Abnormal magnesium concentration,1293,1185,1,0,0,8.431703204047217e-4,>,1.2807673509583106
22.9,HP:0004930,12,0,Abnormality of the pulmonary vasculature,1293,1174,0.06242222384062517,0,0,0.01011804384485666,<,15.419873145783498
22.9,HP:0005115,0,21,Supraventricular arrhythmia,1272,1186,5.555675393386572e-4,Inf,0.016241299303944315,0,<,23.62228264101083
22.9,HP:0005120,0,2,Abnormal cardiac atrium morphology,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0005150,6,0,Abnormal atrioventricular conduction,1293,1180,1,0,0,0.00505902192242833,<,7.6960900550260964
22.9,HP:0005214,19,1,Intestinal obstruction,1292,1167,0.004679673189402227,0.04756987072830768,7.733952049497294e-4,0.016020236087689713,<,19.920367993902293
22.9,HP:0005293,2,2,Venous insufficiency,1291,1184,1,0.9171581988470222,0.0015467904098994587,0.0016863406408094434,>,1.9286549331065744e-16
22.9,HP:0005943,0,2,Respiratory arrest,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0006530,0,14,Abnormal pulmonary interstitial morphology,1279,1186,0.06178570568311235,Inf,0.01082753286929621,0,<,15.437678047253716
22.9,HP:0007302,3,2,Bipolar affective disorder,1291,1183,1,0.6110216592064501,0.0015467904098994587,0.002529510961214165,>,0.6829337642178094
22.9,HP:0008047,0,2,Abnormality of the vasculature of the eye,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0008056,0,1,Aplasia/Hypoplasia affecting the eye,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0008057,0,1,Aplasia/Hypoplasia affecting the fundus,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0008058,0,1,Aplasia/Hypoplasia of the optic nerve,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0008158,0,2,Hyperapobetalipoproteinemia,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0008207,0,1,Primary adrenal insufficiency,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0008373,11,0,Puberty and gonadal disorders,1293,1175,0.1311132327137563,0,0,0.00927487352445194,<,14.130643990769693
22.9,HP:0008609,8,0,Morphological abnormality of the middle ear,1293,1178,1,0,0,0.006745362563237774,<,10.267597136533537
22.9,HP:0008660,1,7,Renotubular dysgenesis,1286,1185,1,6.4464670661841135,0.005413766434648105,8.431703204047217e-4,>,4.572859686122048
22.9,HP:0009121,28,34,Abnormal axial skeleton morphology,1259,1158,1,1.1168147775541373,0.026295436968290797,0.023608768971332208,>,0.617494341357756
22.9,HP:0009741,0,2,Nephrosclerosis,1291,1186,1,Inf,0.0015467904098994587,0,>,1.201585192396585
22.9,HP:0009763,1,9,Limb pain,1284,1185,1,8.300929600090743,0.0069605568445475635,8.431703204047217e-4,<,6.600399028773846
22.9,HP:0009797,8,0,Cholesteatoma,1293,1178,1,0,0,0.006745362563237774,<,10.267597136533537
22.9,HP:0009916,4,0,Anisocoria,1293,1182,1,0,0,0.003372681281618887,>,5.127659957410342
22.9,HP:0010051,0,1,Deviation of the hallux,1292,1186,1,Inf,7.733952049497294e-4,0,>,-0
22.9,HP:0010280,5,2,Stomatitis,1291,1181,1,0.3660579102071608,0.0015467904098994587,0.0042158516020236085,>,2.2745569805467936
22.9,HP:0010313,0,8,Breast hypertrophy,1285,1186,1,Inf,0.006187161639597835,0,<,8.359291797377026
22.9,HP:0010535,0,24,Sleep apnea,1269,1186,7.443765504849807e-5,Inf,0.018561484918793503,0,<,27.114059358794837
22.9,HP:0010549,0,12,Weakness due to upper motor neuron dysfunction,1281,1186,0.2392366687835013,Inf,0.009280742459396751,0,<,13.08591910648263
22.9,HP:0010677,3,1,Enuresis nocturna,1292,1183,1,0.30534039742718017,7.733952049497294e-4,0.002529510961214165,>,1.8013975682933134
22.9,HP:0010783,3,0,Erythema,1293,1183,1,0,0,0.002529510961214165,>,3.844596374529744
22.9,HP:0010882,47,0,Pulmonary valve atresia,1293,1139,2.4589169197610254e-13,0,0,0.03962900505902192,<,61.038254671186344
22.9,HP:0010927,1,1,Abnormal blood inorganic cation concentration,1292,1185,1,0.9172224672974018,7.733952049497294e-4,8.431703204047217e-4,>,-0
22.9,HP:0010929,5,2,Abnormal blood cation concentration,1291,1181,1,0.3660579102071608,0.0015467904098994587,0.0042158516020236085,>,2.2745569805467936
22.9,HP:0010930,4,1,Abnormal blood monovalent inorganic cation concentration,1292,1182,1,0.22885730008474017,7.733952049497294e-4,0.003372681281618887,>,2.796788904658926
22.9,HP:0010935,41,9,Abnormality of the upper urinary tract,1284,1145,4.0330218720204854e-4,0.19587954713850086,0.0069605568445475635,0.03456998313659359,<,24.17870778334969
