bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
15,HP:0011032,12,5,Abnormality of fluid regulation,2360,1471,1,0.25980424051984946,0.0021141649048625794,0.008091706001348618,<,7.944066687392847
15,HP:0011036,0,4,Abnormality of renal excretion,2361,1483,1,Inf,0.0016913319238900633,0,>,2.0615810824800187
15,HP:0011061,0,3,Abnormality of dental structure,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0011099,25,0,Spastic hemiparesis,2365,1458,2.253763925946412e-8,0,0,0.016857720836142953,<,41.62703768582804
15,HP:0011107,0,5,Recurrent aphthous stomatitis,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0011109,19,3,Chronic sinusitis,2362,1464,0.002892677474008759,0.09792715567442363,0.0012684989429175475,0.012811867835468645,<,21.193471324175945
15,HP:0011121,7,4,Abnormality of skin morphology,2361,1476,1,0.35733148731575437,0.0016913319238900633,0.004720161834120027,>,3.6927028480582913
15,HP:0011122,26,44,Abnormality of skin physiology,2321,1457,1,1.062331432416691,0.018604651162790697,0.01753202966958867,>,0.18010313735332828
15,HP:0011123,26,44,Inflammatory abnormality of the skin,2321,1457,1,1.062331432416691,0.018604651162790697,0.01753202966958867,>,0.18010313735332828
15,HP:0011138,0,15,Abnormality of skin adnexa morphology,2350,1483,0.48166885930566555,Inf,0.006342494714587738,0,<,12.307677101317973
15,HP:0011171,10,20,Simple febrile seizure,2345,1473,1,1.2561948212553735,0.008456659619450317,0.006743088334457181,>,0.6022286194771546
15,HP:0011172,0,2,Complex febrile seizure,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0011276,0,2,Vascular skin abnormality,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0011277,95,9,Abnormality of the urinary system physiology,2356,1388,1.7726949322185426e-27,0.05584618273443342,0.0038054968287526427,0.06405933917734322,<,118.04413536619953
15,HP:0011280,0,3,Abnormality of urine calcium concentration,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0011297,20,0,Abnormal digit morphology,2365,1463,2.7757672089041825e-6,0,0,0.013486176668914362,<,33.26513921480827
15,HP:0011354,7,2,Generalized abnormality of skin,2363,1476,1,0.17854303931920165,8.456659619450317e-4,0.004720161834120027,<,5.959219933910089
15,HP:0011362,0,3,Abnormal hair quantity,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0011368,0,1,Epidermal thickening,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0011389,56,0,Functional abnormality of the inner ear,2365,1427,1.942397265807852e-21,0,0,0.037761294672960216,<,93.88531914649376
15,HP:0011400,0,7,Abnormal CNS myelination,2358,1483,1,Inf,0.002959830866807611,0,<,5.264344919406341
15,HP:0011442,86,97,Abnormal central motor function,2268,1397,1,0.6948357306552608,0.041014799154334036,0.05799055967633176,<,6.85422557774188
15,HP:0011443,0,8,Abnormality of coordination,2357,1483,1,Inf,0.0033826638477801266,0,<,6.280074617184283
15,HP:0011446,11,34,Abnormality of higher mental function,2331,1472,1,1.9515628832298937,0.01437632135306554,0.007417397167902899,>,4.791275281874607
15,HP:0011450,6,0,Unusual CNS infection,2365,1477,1,0,0,0.004045853000674309,<,9.949071602119206
15,HP:0011452,3,2,Functional abnormality of the middle ear,2363,1480,1,0.4176436147429997,8.456659619450317e-4,0.0020229265003371545,>,1.680974701044213
15,HP:0011458,25,65,Abdominal symptom,2300,1458,1,1.6479720963103905,0.02748414376321353,0.016857720836142953,<,5.725757593275551
15,HP:0011514,7,43,Abnormality of binocular vision,2322,1476,0.11182001436191207,3.9036758381443053,0.01818181818181818,0.004720161834120027,<,14.844593203948651
15,HP:0011626,6,0,Scimitar anomaly,2365,1477,1,0,0,0.004045853000674309,<,9.949071602119206
15,HP:0011675,21,30,Arrhythmia,2335,1462,1,0.894491493981465,0.012684989429175475,0.014160485502360081,>,0.4487069532564377
15,HP:0011718,18,0,Abnormality of the pulmonary veins,2365,1465,1.8979662256981797e-5,0,0,0.012137559002022926,<,29.925517459193042
15,HP:0011726,0,3,Persistent fetal circulation,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0011733,2,0,Abnormality of adrenal physiology,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0011747,0,1,Abnormality of the anterior pituitary,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0011792,0,95,Neoplasm by histology,2270,1483,3.636119004522491e-18,Inf,0.040169133192389,0,<,80.79611902449535
15,HP:0011793,27,95,Neoplasm by anatomical site,2270,1456,0.07784091846979936,2.2563777728828502,0.040169133192389,0.01820633850303439,<,15.473839572080529
15,HP:0011799,0,6,Abnormality of facial soft tissue,2359,1483,1,Inf,0.002536997885835095,0,>,4.216417679149377
15,HP:0011804,109,76,Abnormal muscle physiology,2289,1374,6.018338305222617e-6,0.41862761748836724,0.032135306553911204,0.07349966284558328,<,31.920764991462097
15,HP:0011805,0,169,Abnormal skeletal muscle morphology,2196,1483,1.0787126289946495e-34,Inf,0.07145877378435518,0,<,146.90704832575204
15,HP:0011821,22,7,Abnormality of facial skeleton,2358,1461,0.034280056853868764,0.19722547003118515,0.002959830866807611,0.014834794335805798,<,16.89850524462191
15,HP:0011830,0,5,Abnormal oral mucosa morphology,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0011842,48,77,Abnormality of skeletal morphology,2288,1435,1,1.0061082730999191,0.03255813953488372,0.03236682400539447,>,-1.1571929598639442e-15
15,HP:0011843,7,27,Abnormality of musculoskeletal physiology,2338,1476,1,2.4345529665270975,0.011416490486257928,0.004720161834120027,<,5.910894148721538
15,HP:0011844,20,0,Abnormal appendicular skeleton morphology,2365,1463,2.7757672089041825e-6,0,0,0.013486176668914362,<,33.26513921480827
15,HP:0011849,0,4,Abnormal bone ossification,2361,1483,1,Inf,0.0016913319238900633,0,>,2.0615810824800187
15,HP:0011851,1,0,Hemopericardium,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0011873,8,0,Abnormal platelet count,2365,1475,0.27660825013949225,0,0,0.005394470667565745,<,13.27121086168672
15,HP:0011893,3,0,Abnormal leukocyte count,2365,1480,1,0,0,0.0020229265003371545,>,4.971288465528607
15,HP:0011947,0,2,Respiratory tract infection,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0011968,0,3,Feeding difficulties,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0011994,68,0,Abnormal atrial septum morphology,2365,1415,1.52205971302935e-26,0,0,0.045853000674308836,<,114.30894461519523
15,HP:0012027,0,1,Laryngeal edema,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0012075,5,0,Personality disorder,2365,1478,1,0,0,0.0033715441672285905,<,8.28908780049704
15,HP:0012076,5,0,Borderline personality disorder,2365,1478,1,0,0,0.0033715441672285905,<,8.28908780049704
15,HP:0012121,0,10,Panuveitis,2355,1483,1,Inf,0.004228329809725159,0,<,8.213486641604135
15,HP:0012151,7,0,Hemothorax,2365,1476,0.7198186238386107,0,0,0.004720161834120027,<,11.609779062974107
15,HP:0012210,0,8,Abnormal renal morphology,2357,1483,1,Inf,0.0033826638477801266,0,<,6.280074617184283
15,HP:0012211,95,6,Abnormal renal physiology,2359,1388,3.2161328695334294e-30,0.03718514331747339,0.002536997885835095,0.06405933917734322,<,129.00933544816283
15,HP:0012228,3,0,Tension-type headache,2365,1480,1,0,0,0.0020229265003371545,>,4.971288465528607
15,HP:0012231,0,25,Exudative retinal detachment,2340,1483,0.00503339262363092,Inf,0.010570824524312896,0,<,20.231228145446682
15,HP:0012243,0,11,Abnormal reproductive system morphology,2354,1483,1,Inf,0.004651162790697674,0,<,8.173618341686542
15,HP:0012252,112,41,Abnormal respiratory system morphology,2324,1371,4.962051127605738e-16,0.21604677671430017,0.01733615221987315,0.07552258934592043,<,72.25602643951949
15,HP:0012316,0,95,Fibrous tissue neoplasm,2270,1483,3.636119004522491e-18,Inf,0.040169133192389,0,<,80.79611902449535
15,HP:0012337,16,28,Abnormal homeostasis,2337,1467,1,1.0985137501838975,0.011839323467230444,0.01078894133513149,>,0.2289233571907783
15,HP:0012372,28,147,Abnormal eye morphology,2218,1455,2.9211900499300606e-8,3.4430350891426746,0.06215644820295983,0.018880647336480108,<,41.176432127994154
15,HP:0012373,81,236,Abnormal eye physiology,2129,1402,2.845393458188265e-4,1.9183522163726907,0.09978858350951374,0.05461901550910317,<,25.222102063981584
15,HP:0012377,1,0,Hemianopia,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0012384,1,6,Rhinitis,2359,1482,1,3.7683744753703357,0.002536997885835095,6.743088334457181e-4,>,2.3340957346579305
15,HP:0012387,0,2,Bronchitis,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0012388,0,2,Acute bronchitis,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0012393,1,6,Allergy,2359,1482,1,3.7683744753703357,0.002536997885835095,6.743088334457181e-4,>,2.3340957346579305
15,HP:0012415,32,0,Abnormal blood gas level,2365,1451,2.6212194433482115e-11,0,0,0.02157788267026298,<,53.36465785575683
15,HP:0012418,32,0,Hypoxemia,2365,1451,2.6212194433482115e-11,0,0,0.02157788267026298,<,53.36465785575683
15,HP:0012443,6,33,Abnormality of brain morphology,2332,1477,1,3.482574912691462,0.013953488372093023,0.004045853000674309,<,10.412225467786332
15,HP:0012444,0,27,Brain atrophy,2338,1483,0.0015041636048140595,Inf,0.011416490486257928,0,<,22.329491074151743
15,HP:0012447,0,7,Abnormal myelination,2358,1483,1,Inf,0.002959830866807611,0,<,5.264344919406341
15,HP:0012503,0,1,Abnormality of the pituitary gland,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0012514,1,0,Lower limb pain,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0012531,67,84,Pain,2281,1416,1,0.778356092297917,0.03551797040169133,0.045178691840863115,>,3.3316451437651375
15,HP:0012547,1,0,Abnormal involuntary eye movements,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0012575,0,8,Abnormal nephron morphology,2357,1483,1,Inf,0.0033826638477801266,0,<,6.280074617184283
15,HP:0012590,0,4,Abnormal urine output,2361,1483,1,Inf,0.0016913319238900633,0,>,2.0615810824800187
15,HP:0012591,0,3,Abnormal urinary electrolyte concentration,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0012614,1,1,Abnormal urine cytology,2364,1482,1,0.6270047836082878,4.2283298097251583e-4,6.743088334457181e-4,>,-0
15,HP:0012638,188,526,Abnormal nervous system physiology,1839,1295,2.8200487511741396e-11,1.9698878859994124,0.22241014799154335,0.126770060687795,<,53.23764491401596
15,HP:0012639,14,152,Abnormal nervous system morphology,2213,1469,2.6721337522601786e-16,7.203214207898229,0.06427061310782241,0.009440323668240054,<,73.33123860783381
15,HP:0012647,61,75,Abnormal inflammatory response,2290,1422,1,0.7635451217672491,0.03171247357293869,0.041132838840188805,>,3.572710613378579
15,HP:0012649,61,75,Increased inflammatory response,2290,1422,1,0.7635451217672491,0.03171247357293869,0.041132838840188805,>,3.572710613378579
15,HP:0012710,0,12,Ingrown nail,2353,1483,1,Inf,0.00507399577167019,0,<,9.252221635604286
15,HP:0012718,21,8,Morphological abnormality of the gastrointestinal tract,2357,1462,0.1957146032097619,0.23638734645443088,0.0033826638477801266,0.014160485502360081,<,13.872178452073278
15,HP:0012719,26,81,Functional abnormality of the gastrointestinal tract,2284,1457,1,1.9870259111777409,0.034249471458773786,0.01753202966958867,<,10.514775704783888
15,HP:0012732,21,0,Anorectal anomaly,2365,1462,1.0608535597248752e-6,0,0,0.014160485502360081,<,34.93604962672625
15,HP:0012735,15,12,Cough,2353,1468,1,0.49919136759851845,0.00507399577167019,0.010114632501685773,>,4.4810334754045495
15,HP:0012758,3,27,Neurodevelopmental delay,2338,1480,0.5614903423597177,5.694756770566154,0.011416490486257928,0.0020229265003371545,<,12.041302215591791
15,HP:0012759,3,30,Neurodevelopmental abnormality,2335,1480,0.12902859738591535,6.335035517027166,0.012684989429175475,0.0020229265003371545,<,14.595927473670885
15,HP:0012780,25,0,Neoplasm of the ear,2365,1458,2.253763925946412e-8,0,0,0.016857720836142953,<,41.62703768582804
15,HP:0012795,8,30,Abnormality of the optic disc,2335,1475,1,2.368373769935897,0.012684989429175475,0.005394470667565745,<,6.1658932587165385
15,HP:0012874,2,0,Abnormal male reproductive system physiology,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0020045,0,1,Esodeviation,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0020049,0,20,Exodeviation,2345,1483,0.047730405318939184,Inf,0.008456659619450317,0,<,16.32349088939484
15,HP:0025015,19,0,Abnormal vascular morphology,2365,1464,7.259844701430396e-6,0,0,0.012811867835468645,<,31.594962056307015
15,HP:0025031,79,153,Abnormality of the digestive system,2212,1404,1,1.2291925926361946,0.06469344608879493,0.053270397842211735,>,3.1411617943668872
15,HP:0025032,51,151,Abnormality of digestive system physiology,2214,1432,0.03167775833899677,1.9147101018615555,0.0638477801268499,0.03438975050573163,<,17.035653613281788
15,HP:0025033,21,8,Abnormality of digestive system morphology,2357,1462,0.1957146032097619,0.23638734645443088,0.0033826638477801266,0.014160485502360081,<,13.872178452073278
15,HP:0025142,67,98,Constitutional symptom,2267,1416,1,0.9136374599541288,0.04143763213530655,0.045178691840863115,>,0.9810678255435509
15,HP:0025270,26,73,Abnormal esophagus physiology,2292,1457,1,1.7845688479255197,0.030866807610993658,0.01753202966958867,<,7.720078712355642
15,HP:0025354,0,5,Abnormal cellular phenotype,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0025423,0,1,Abnormal larynx morphology,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0025633,5,0,Abnormal ureter morphology,2365,1478,1,0,0,0.0033715441672285905,<,8.28908780049704
15,HP:0030012,14,30,Abnormal female reproductive system physiology,2335,1469,1,1.3480178561265352,0.012684989429175475,0.009440323668240054,>,1.4396002701852761
15,HP:0030182,0,80,Tetraplegia/tetraparesis,2285,1483,7.806208145457968e-15,Inf,0.03382663847780127,0,<,67.46891087008667
15,HP:0030319,0,6,Weakness of facial musculature,2359,1483,1,Inf,0.002536997885835095,0,>,4.216417679149377
15,HP:0030448,0,95,Soft tissue sarcoma,2270,1483,3.636119004522491e-18,Inf,0.040169133192389,0,<,80.79611902449535
15,HP:0030516,1,0,Homonymous hemianopia,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0030680,247,202,Abnormality of cardiovascular system morphology,2163,1236,3.867799776447511e-11,0.4674133244631273,0.0854122621564482,0.1665542818610924,<,52.688815442900264
15,HP:0030692,2,0,Brain neoplasm,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0030766,1,1,Ear pain,2364,1482,1,0.6270047836082878,4.2283298097251583e-4,6.743088334457181e-4,>,-0
15,HP:0030787,1,2,Cerumen abnormality,2363,1482,1,1.254240039270771,8.456659619450317e-4,6.743088334457181e-4,>,-0
15,HP:0030788,1,2,Impacted cerumen,2363,1482,1,1.254240039270771,8.456659619450317e-4,6.743088334457181e-4,>,-0
15,HP:0030812,0,38,Enlarged tonsils,2327,1483,9.336366429266312e-6,Inf,0.016067653276955602,0,<,31.15795982533873
15,HP:0030828,0,1,Wheezing,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0030829,0,1,Abnormal breath sound,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0030833,1,0,Neck pain,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0030839,1,0,Knee pain,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0030895,0,8,Abnormal gastrointestinal motility,2357,1483,1,Inf,0.0033826638477801266,0,<,6.280074617184283
15,HP:0030956,21,30,Abnormality of cardiovascular system electrophysiology,2335,1462,1,0.894491493981465,0.012684989429175475,0.014160485502360081,>,0.4487069532564377
15,HP:0030962,18,0,Abnormal morphology of the great vessels,2365,1465,1.8979662256981797e-5,0,0,0.012137559002022926,<,29.925517459193042
15,HP:0030968,18,0,Abnormal pulmonary vein morphology,2365,1465,1.8979662256981797e-5,0,0,0.012137559002022926,<,29.925517459193042
15,HP:0030972,0,1,Abnormal systemic blood pressure,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0031058,0,14,Impairment of activities of daily living,2351,1483,0.8501568929329819,Inf,0.005919661733615222,0,<,11.320675057325404
15,HP:0031064,0,14,Impaired continence,2351,1483,0.8501568929329819,Inf,0.005919661733615222,0,<,11.320675057325404
15,HP:0031093,0,7,Abnormal breast morphology,2358,1483,1,Inf,0.002959830866807611,0,<,5.264344919406341
15,HP:0031409,0,5,Abnormal lymphocyte physiology,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0031466,5,0,Impairment in personality functioning,2365,1478,1,0,0,0.0033715441672285905,<,8.28908780049704
15,HP:0031703,35,13,Abnormal ear morphology,2352,1448,8.736683603543004e-4,0.22875788636611144,0.0054968287526427064,0.023600809170600135,<,23.273284946166008
15,HP:0031704,57,4,Abnormal ear physiology,2361,1426,6.020007866306967e-17,0.0424109971472416,0.0016913319238900633,0.03843560350640594,<,75.92028314376611
15,HP:0031816,27,23,Abnormal oral morphology,2342,1456,1,0.5296658509115066,0.009725158562367865,0.01820633850303439,<,6.214842994691017
15,HP:0031910,0,3,Abnormal cranial nerve physiology,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0031983,38,16,Abnormal pulmonary thoracic imaging finding,2349,1445,0.0017459271844866393,0.25910753045497953,0.006765327695560253,0.02562373567093729,<,22.070566870387033
15,HP:0032012,0,21,Heterotropia,2344,1483,0.026754607604599336,Inf,0.008879492600422832,0,<,17.329077035582376
15,HP:0032076,0,2,Abnormal male urethral meatus morphology,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0032101,6,0,Unusual infection,2365,1477,1,0,0,0.004045853000674309,<,9.949071602119206
15,HP:0032154,0,5,Aphthous ulcer,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0032158,6,0,Unusual infection by anatomical site,2365,1477,1,0,0,0.004045853000674309,<,9.949071602119206
15,HP:0032180,2,6,Abnormal circulating metabolite concentration,2359,1481,1,1.8831408682772437,0.002536997885835095,0.0013486176668914363,>,0.5740640893496767
15,HP:0032245,28,31,Abnormal metabolism,2334,1455,1,0.6902744341700906,0.013107822410147992,0.018880647336480108,>,3.001828564720617
15,HP:0032251,3,0,Abnormal immune system morphology,2365,1480,1,0,0,0.0020229265003371545,>,4.971288465528607
15,HP:0032263,0,1,Increased blood pressure,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0032892,11,23,Infection-related seizure,2342,1472,1,1.3140848232137052,0.009725158562367865,0.007417397167902899,>,1.2538677442128412
15,HP:0032894,11,23,Seizure precipitated by febrile infection,2342,1472,1,1.3140848232137052,0.009725158562367865,0.007417397167902899,>,1.2538677442128412
15,HP:0033127,165,346,Abnormality of the musculoskeletal system,2019,1318,1,1.36878805587076,0.1463002114164905,0.1112609575185435,<,11.00040039899089
15,HP:0033151,24,3,Abnormal pharynx morphology,2362,1459,4.402701443975784e-5,0.0772528453400056,0.0012684989429175475,0.016183412002697236,<,28.463794434449422
15,HP:0033353,19,0,Abnormal blood vessel morphology,2365,1464,7.259844701430396e-6,0,0,0.012811867835468645,<,31.594962056307015
15,HP:0033796,0,5,Abnormal leukocyte physiology,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0040064,25,11,Abnormality of limbs,2354,1458,0.11793173429937698,0.27261959355401766,0.004651162790697674,0.016857720836142953,<,14.75214863754241
15,HP:0040068,20,0,Abnormality of limb bone,2365,1463,2.7757672089041825e-6,0,0,0.013486176668914362,<,33.26513921480827
15,HP:0040069,20,0,Abnormal lower limb bone morphology,2365,1463,2.7757672089041825e-6,0,0,0.013486176668914362,<,33.26513921480827
15,HP:0040075,0,1,Hypopituitarism,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0040160,0,2,Generalized osteoporosis,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0040257,24,3,Abnormal size of nasopharyngeal adenoids,2362,1459,4.402701443975784e-5,0.0772528453400056,0.0012684989429175475,0.016183412002697236,<,28.463794434449422
15,HP:0040261,24,3,Increased size of nasopharyngeal adenoids,2362,1459,4.402701443975784e-5,0.0772528453400056,0.0012684989429175475,0.016183412002697236,<,28.463794434449422
15,HP:0040307,2,0,Male sexual dysfunction,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0045017,74,159,Congenital malformation of the left heart,2206,1409,1,1.3722591418471657,0.06723044397463002,0.049898853674983146,<,6.0252062269344115
15,HP:0045073,7,0,Serositis,2365,1476,0.7198186238386107,0,0,0.004720161834120027,<,11.609779062974107
15,HP:0046506,2,1,Pain in head and neck region,2364,1481,1,0.3133368196308062,4.2283298097251583e-4,0.0013486176668914363,>,0.9976344554256541
15,HP:0100006,2,0,Neoplasm of the central nervous system,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0100007,0,95,Neoplasm of the peripheral nervous system,2270,1483,3.636119004522491e-18,Inf,0.040169133192389,0,<,80.79611902449535
15,HP:0100021,58,2,Cerebral palsy,2363,1425,1.9338355283227549e-19,0.020789214712518475,8.456659619450317e-4,0.03910991233985165,<,85.89299323954158
15,HP:0100022,81,17,Abnormality of movement,2348,1402,1.1019567165594062e-16,0.1253685031688416,0.00718816067653277,0.05461901550910317,<,74.87001323346706
15,HP:0100242,0,95,Sarcoma,2270,1483,3.636119004522491e-18,Inf,0.040169133192389,0,<,80.79611902449535
15,HP:0100326,1,6,Immunologic hypersensitivity,2359,1482,1,3.7683744753703357,0.002536997885835095,6.743088334457181e-4,>,2.3340957346579305
15,HP:0100508,28,31,Abnormality of vitamin metabolism,2334,1455,1,0.6902744341700906,0.013107822410147992,0.018880647336480108,>,3.001828564720617
15,HP:0100511,28,31,Abnormality of vitamin D metabolism,2334,1455,1,0.6902744341700906,0.013107822410147992,0.018880647336480108,>,3.001828564720617
15,HP:0100512,28,31,Low levels of vitamin D,2334,1455,1,0.6902744341700906,0.013107822410147992,0.018880647336480108,>,3.001828564720617
15,HP:0100515,0,2,Pollakisuria,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0100518,0,10,Dysuria,2355,1483,1,Inf,0.004228329809725159,0,<,8.213486641604135
15,HP:0100533,0,10,Inflammatory abnormality of the eye,2355,1483,1,Inf,0.004228329809725159,0,<,8.213486641604135
15,HP:0100543,8,0,Cognitive impairment,2365,1475,0.27660825013949225,0,0,0.005394470667565745,<,13.27121086168672
15,HP:0100547,0,21,Abnormality of forebrain morphology,2344,1483,0.026754607604599336,Inf,0.008879492600422832,0,<,17.329077035582376
15,HP:0100587,0,3,Abnormal preputium morphology,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0100588,0,3,Paraphimosis,2362,1483,1,Inf,0.0012684989429175475,0,>,2.1550975465714783
15,HP:0100607,13,2,Dysmenorrhea,2363,1470,0.10046838299333866,0.09576565963406988,8.456659619450317e-4,0.008766014834794335,<,15.03055372882149
15,HP:0100627,0,2,Displacement of the urethral meatus,2363,1483,1,Inf,8.456659619450317e-4,0,>,1.1155766768318758
15,HP:0100639,2,0,Erectile dysfunction,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0100658,1,0,Cellulitis,2365,1482,1,0,0,6.743088334457181e-4,>,1.6563756493495736
15,HP:0100691,8,12,Abnormality of the curvature of the cornea,2353,1475,1,0.9403045888552275,0.00507399577167019,0.005394470667565745,>,3.857309866213149e-16
15,HP:0100737,18,15,Abnormal hard palate morphology,2350,1465,1,0.5195831635720306,0.006342494714587738,0.012137559002022926,>,4.580806683554672
15,HP:0100750,38,16,Atelectasis,2349,1445,0.0017459271844866393,0.25910753045497953,0.006765327695560253,0.02562373567093729,<,22.070566870387033
15,HP:0100763,44,43,Abnormality of the lymphatic system,2322,1439,1,0.6057451025251799,0.01818181818181818,0.029669588671611596,<,6.3872653061449745
15,HP:0100765,24,41,Abnormality of the tonsils,2324,1459,1,1.072476853030404,0.01733615221987315,0.016183412002697236,>,0.18718121133865404
15,HP:0100785,0,5,Insomnia,2360,1483,1,Inf,0.0021141649048625794,0,>,3.143637091298561
15,HP:0100786,3,22,Hypersomnia,2343,1480,1,4.6308672694524775,0.009302325581395349,0.0020229265003371545,<,8.828798719155726
15,HP:0100799,25,0,Neoplasm of the middle ear,2365,1458,2.253763925946412e-8,0,0,0.016857720836142953,<,41.62703768582804
15,HP:0100806,1,1,Sepsis,2364,1482,1,0.6270047836082878,4.2283298097251583e-4,6.743088334457181e-4,>,-0
15,HP:0100887,12,0,Abnormality of globe size,2365,1471,0.006006466840923284,0,0,0.008091706001348618,<,19.92419504329224
15,HP:0200023,2,0,Priapism,2365,1481,1,0,0,0.0013486176668914363,>,3.313471580003598
15,HP:0410042,0,1,Abnormal liver morphology,2364,1483,1,Inf,4.2283298097251583e-4,0,>,-0
15,HP:0500165,32,0,Abnormal blood oxygen level,2365,1451,2.6212194433482115e-11,0,0,0.02157788267026298,<,53.36465785575683
15,HP:3000033,24,3,Abnormal nasopharyngeal adenoid morphology,2362,1459,4.402701443975784e-5,0.0772528453400056,0.0012684989429175475,0.016183412002697236,<,28.463794434449422
26.95,HP:0000001,708,2079,All,0,0,1,0,1,1,>,-0
26.95,HP:0000002,48,0,Abnormality of body height,2079,660,3.918962323586146e-27,0,0,0.06779661016949153,<,116.38455108351322
26.95,HP:0000009,4,67,Functional abnormality of the bladder,2012,704,0.01058148328508867,5.858689750823058,0.03222703222703223,0.005649717514124294,<,18.659049235498546
26.95,HP:0000014,4,67,Abnormality of the bladder,2012,704,0.01058148328508867,5.858689750823058,0.03222703222703223,0.005649717514124294,<,18.659049235498546
26.95,HP:0000016,0,30,Urinary retention,2049,708,0.09830569825481421,Inf,0.01443001443001443,0,<,14.786920667347108
26.95,HP:0000020,0,34,Urinary incontinence,2045,708,0.03750572348519981,Inf,0.016354016354016353,0,<,16.460845246824253
26.95,HP:0000077,41,9,Abnormality of the kidney,2070,667,1.7610495869254944e-14,0.07081289276605536,0.004329004329004329,0.05790960451977401,<,65.77414909717979
26.95,HP:0000078,6,0,Abnormality of the genital system,2079,702,0.1293601437715595,0,0,0.00847457627118644,<,14.310033478191137
26.95,HP:0000079,45,112,Abnormality of the urinary system,1967,663,1,0.838991529250249,0.05387205387205387,0.0635593220338983,>,1.8460902233029233
26.95,HP:0000080,6,0,Abnormality of reproductive system physiology,2079,702,0.1293601437715595,0,0,0.00847457627118644,<,14.310033478191137
26.95,HP:0000083,41,0,Renal insufficiency,2079,667,8.046150809073188e-23,0,0,0.05790960451977401,<,99.13488276330767
26.95,HP:0000091,0,7,Abnormal renal tubule morphology,2072,708,1,Inf,0.003367003367003367,0,>,2.7760600705877545
26.95,HP:0000093,0,4,Proteinuria,2075,708,1,Inf,0.001924001924001924,0,>,0.9525948161721786
26.95,HP:0000118,708,2079,Phenotypic abnormality,0,0,1,0,1,1,>,-0
